,Positive,Neutral,Negative,Compound
2595,0.0,1.0,0.0,0.0
2596,0.0,1.0,0.0,0.0
2597,0.737,0.263,0.0,0.4215
2598,1.0,0.0,0.0,0.4404
2599,1.0,0.0,0.0,0.4404
2600,1.0,0.0,0.0,0.4404
2601,0.432,0.568,0.0,0.5859
2602,0.0,1.0,0.0,0.0
2603,0.0,1.0,0.0,0.0
2604,0.0,1.0,0.0,0.0
2605,0.672,0.328,0.0,0.6249
2606,0.653,0.347,0.0,0.9333
2607,0.0,1.0,0.0,0.0
2608,0.556,0.444,0.0,0.6124
2609,0.353,0.647,0.0,0.7184
2610,0.0,1.0,0.0,0.0
2611,0.394,0.606,0.0,0.3818
2612,0.412,0.588,0.0,0.6369
2613,0.0,1.0,0.0,0.0
2614,0.0,1.0,0.0,0.0
2615,0.483,0.345,0.172,0.5719
2616,0.0,1.0,0.0,0.0
2617,0.86,0.14,0.0,0.9055
2618,0.714,0.286,0.0,0.3612
2619,0.0,1.0,0.0,0.0
2620,0.0,1.0,0.0,0.0
2621,0.185,0.815,0.0,0.3612
2622,0.0,1.0,0.0,0.0
2623,0.0,1.0,0.0,0.0
2624,0.535,0.465,0.0,0.3182
2625,0.0,1.0,0.0,0.0
2626,0.0,1.0,0.0,0.0
2627,0.583,0.417,0.0,0.6369
2628,0.496,0.504,0.0,0.7096
2629,0.075,0.925,0.0,0.2382
2630,0.412,0.588,0.0,0.6369
2631,0.412,0.588,0.0,0.5994
2632,0.27,0.429,0.302,-0.0572
2633,0.0,1.0,0.0,0.0
2634,0.0,1.0,0.0,0.0
2635,0.0,1.0,0.0,0.0
2636,0.0,1.0,0.0,0.0
2637,0.0,1.0,0.0,0.0
2638,0.276,0.724,0.0,0.6369
2639,0.0,1.0,0.0,0.0
2640,0.677,0.323,0.0,0.6369
2641,0.0,1.0,0.0,0.0
2642,0.583,0.417,0.0,0.6369
2643,0.412,0.588,0.0,0.6369
2644,0.0,1.0,0.0,0.0
2645,0.342,0.658,0.0,0.3818
2646,0.0,1.0,0.0,0.0
2647,0.0,0.442,0.558,-0.5849
2648,0.0,1.0,0.0,0.0
2649,1.0,0.0,0.0,0.7297
2650,0.711,0.289,0.0,0.9406
2651,1.0,0.0,0.0,0.9545
2652,0.943,0.057,0.0,0.9482
2653,0.63,0.37,0.0,0.7783
2654,0.0,1.0,0.0,0.0
2655,0.375,0.625,0.0,0.7184
2656,0.441,0.559,0.0,0.9814
2657,0.412,0.588,0.0,0.6369
2658,0.0,1.0,0.0,0.0
2659,0.438,0.562,0.0,0.7906
2660,0.419,0.581,0.0,0.802
2661,1.0,0.0,0.0,0.4215
2662,1.0,0.0,0.0,0.2023
2663,0.0,1.0,0.0,0.0
2664,0.0,1.0,0.0,0.0
2665,0.0,1.0,0.0,0.0
2666,0.0,1.0,0.0,0.0
2667,0.0,1.0,0.0,0.0
2668,0.359,0.641,0.0,0.4215
2669,0.203,0.797,0.0,0.4215
2670,0.359,0.641,0.0,0.4215
2671,0.359,0.641,0.0,0.4215
2672,0.0,1.0,0.0,0.0
2673,0.0,1.0,0.0,0.0
2674,0.0,1.0,0.0,0.0
2675,0.0,0.769,0.231,-0.2732
2676,0.31,0.69,0.0,0.4019
2677,0.0,1.0,0.0,0.0
2678,0.464,0.536,0.0,0.9963
2679,0.467,0.533,0.0,0.7906
2680,0.583,0.417,0.0,0.6369
2681,0.0,1.0,0.0,0.0
2682,0.0,1.0,0.0,0.0
2683,0.0,1.0,0.0,0.0
2684,0.5,0.5,0.0,0.7906
2685,0.0,1.0,0.0,0.0
2686,0.0,1.0,0.0,0.0
2687,0.0,1.0,0.0,0.0
2688,0.643,0.357,0.0,0.802
2689,0.333,0.667,0.0,0.4588
2690,0.0,1.0,0.0,0.0
2691,1.0,0.0,0.0,0.9055
2692,0.0,0.0,1.0,-0.5859
2693,0.0,1.0,0.0,0.0
2694,0.0,1.0,0.0,0.0
2695,0.0,1.0,0.0,0.0
2696,0.0,1.0,0.0,0.0
2697,0.0,1.0,0.0,0.0
2698,0.0,1.0,0.0,0.0
2699,0.0,1.0,0.0,0.0
2700,0.0,1.0,0.0,0.0
2701,0.489,0.511,0.0,0.7717
2702,0.804,0.196,0.0,0.6249
2703,0.0,1.0,0.0,0.0
2704,0.0,1.0,0.0,0.0
2705,0.344,0.656,0.0,0.6369
2706,0.412,0.588,0.0,0.6369
2707,0.412,0.588,0.0,0.6369
2708,0.444,0.556,0.0,0.802
2709,0.489,0.511,0.0,0.91
2710,0.357,0.643,0.0,0.516
2711,0.0,0.615,0.385,-0.3612
2712,0.0,1.0,0.0,0.0
2713,0.0,1.0,0.0,0.0
2714,0.0,1.0,0.0,0.0
2715,0.0,1.0,0.0,0.0
2716,0.0,1.0,0.0,0.0
2717,0.672,0.328,0.0,0.988
2718,0.0,1.0,0.0,0.0
2719,0.394,0.606,0.0,0.5994
2720,0.522,0.217,0.261,0.34
2721,0.0,1.0,0.0,0.0
2722,0.355,0.467,0.178,0.7003
2723,0.0,1.0,0.0,0.0
2724,0.744,0.256,0.0,0.4404
2725,0.509,0.491,0.0,0.9382
2726,0.0,1.0,0.0,0.0
2727,0.512,0.488,0.0,0.6369
2728,0.0,1.0,0.0,0.0
2729,0.0,1.0,0.0,0.0
2730,0.0,1.0,0.0,0.0
2731,0.243,0.467,0.29,-0.1303
2732,0.0,1.0,0.0,0.0
2733,0.0,1.0,0.0,0.0
2734,0.744,0.256,0.0,0.4404
2735,0.808,0.192,0.0,0.6369
2736,0.0,1.0,0.0,0.0
2737,0.342,0.658,0.0,0.3818
2738,0.0,1.0,0.0,0.0
2739,0.902,0.098,0.0,0.9545
2740,0.939,0.061,0.0,0.9829
2741,0.512,0.488,0.0,0.6369
2742,0.412,0.588,0.0,0.6369
2743,0.657,0.343,0.0,0.91
2744,1.0,0.0,0.0,0.9545
2745,0.0,1.0,0.0,0.0
2746,0.51,0.49,0.0,0.6369
2747,0.434,0.566,0.0,0.3182
2748,0.5,0.5,0.0,0.7184
2749,0.0,1.0,0.0,0.0
2750,0.0,1.0,0.0,0.0
2751,0.0,1.0,0.0,0.0
2752,0.0,1.0,0.0,0.0
2753,0.0,1.0,0.0,0.0
2754,0.0,1.0,0.0,0.0
2755,0.375,0.625,0.0,0.6369
2756,0.0,1.0,0.0,0.0
2757,0.0,1.0,0.0,0.0
2758,0.0,1.0,0.0,0.0
2759,0.0,1.0,0.0,0.0
2760,0.0,1.0,0.0,0.0
2761,0.0,1.0,0.0,0.0
2762,0.0,1.0,0.0,0.0
2763,0.0,1.0,0.0,0.0
2764,0.808,0.192,0.0,0.6369
2765,0.958,0.042,0.0,0.9705
2766,0.737,0.263,0.0,0.4215
2767,0.51,0.49,0.0,0.6369
2768,0.512,0.488,0.0,0.6369
2769,0.24,0.691,0.069,0.5719
2770,0.0,1.0,0.0,0.0
2771,0.0,1.0,0.0,0.0
2772,0.0,1.0,0.0,0.0
2773,0.0,1.0,0.0,0.0
2774,0.0,1.0,0.0,0.0
2775,0.0,1.0,0.0,0.0
2776,0.0,1.0,0.0,0.0
2777,0.0,1.0,0.0,0.0
2778,0.672,0.328,0.0,0.9736
2779,0.0,1.0,0.0,0.0
2780,0.197,0.803,0.0,0.4019
2781,0.0,1.0,0.0,0.0
2782,0.351,0.45,0.198,0.4019
2783,0.296,0.704,0.0,0.6369
2784,0.0,1.0,0.0,0.0
2785,0.0,1.0,0.0,0.0
2786,0.0,1.0,0.0,0.0
2787,0.623,0.377,0.0,0.765
2788,0.344,0.656,0.0,0.6369
2789,0.621,0.379,0.0,0.996
2790,0.0,1.0,0.0,0.0
2791,0.0,1.0,0.0,0.0
2792,0.0,1.0,0.0,0.0
2793,0.507,0.493,0.0,0.802
2794,0.483,0.517,0.0,0.4215
2795,0.0,1.0,0.0,0.0
2796,0.0,1.0,0.0,0.0
2797,0.0,1.0,0.0,0.0
2798,0.0,1.0,0.0,0.0
2799,0.0,1.0,0.0,0.0
2800,0.412,0.588,0.0,0.6369
2801,0.0,1.0,0.0,0.0
2802,1.0,0.0,0.0,0.6369
2803,0.583,0.417,0.0,0.6369
2804,0.0,1.0,0.0,0.0
2805,0.0,1.0,0.0,0.0
2806,0.447,0.319,0.234,0.4588
2807,0.0,1.0,0.0,0.0
2808,0.0,1.0,0.0,0.0
2809,0.0,1.0,0.0,0.0
2810,0.0,1.0,0.0,0.0
2811,0.0,0.748,0.252,-0.4019
2812,0.0,1.0,0.0,0.0
2813,0.0,1.0,0.0,0.0
2814,0.912,0.088,0.0,0.9849
2815,0.0,1.0,0.0,0.0
2816,0.0,1.0,0.0,0.0
2817,0.844,0.156,0.0,0.982
2818,0.0,1.0,0.0,0.0
2819,0.0,1.0,0.0,0.0
2820,0.958,0.042,0.0,0.9705
2821,0.583,0.417,0.0,0.4215
2822,0.0,1.0,0.0,0.0
2823,0.0,1.0,0.0,0.0
2824,0.0,1.0,0.0,0.0
2825,0.299,0.206,0.495,-0.2263
2826,0.0,1.0,0.0,0.0
2827,0.0,1.0,0.0,0.0
2828,0.0,1.0,0.0,0.0
2829,0.0,1.0,0.0,0.0
2830,0.441,0.559,0.0,0.9274
2831,0.273,0.727,0.0,0.4588
2832,0.0,1.0,0.0,0.0
2833,0.0,1.0,0.0,0.0
2834,0.0,1.0,0.0,0.0
2835,0.677,0.323,0.0,0.6369
2836,0.0,1.0,0.0,0.0
2837,0.912,0.088,0.0,0.9669
2838,0.0,1.0,0.0,0.0
2839,0.0,1.0,0.0,0.0
2840,0.0,1.0,0.0,0.0
2841,0.0,1.0,0.0,0.0
2842,0.0,1.0,0.0,0.0
2843,0.333,0.667,0.0,0.7184
2844,0.214,0.786,0.0,0.4588
2845,0.333,0.667,0.0,0.7184
2846,0.0,1.0,0.0,0.0
2847,0.0,1.0,0.0,0.0
2848,0.444,0.556,0.0,0.34
2849,0.429,0.571,0.0,0.4588
2850,0.429,0.571,0.0,0.4588
2851,0.808,0.192,0.0,0.6369
2852,0.58,0.42,0.0,0.7845
2853,0.48,0.52,0.0,0.8519
2854,0.162,0.838,0.0,0.6808
2855,0.469,0.531,0.0,0.9413
2856,0.0,1.0,0.0,0.0
2857,0.0,1.0,0.0,0.0
2858,0.512,0.488,0.0,0.6369
2859,0.497,0.503,0.0,0.8971
2860,0.0,1.0,0.0,0.0
2861,0.0,1.0,0.0,0.0
2862,0.767,0.233,0.0,0.9474
2863,0.0,1.0,0.0,0.0
2864,0.0,1.0,0.0,0.0
2865,1.0,0.0,0.0,0.4215
2866,0.756,0.244,0.0,0.4754
2867,0.0,1.0,0.0,0.0
2868,0.0,1.0,0.0,0.0
2869,0.0,1.0,0.0,0.0
2870,1.0,0.0,0.0,0.4215
2871,0.0,1.0,0.0,0.0
2872,0.0,1.0,0.0,0.0
2873,0.0,1.0,0.0,0.0
2874,0.808,0.192,0.0,0.6369
2875,0.0,1.0,0.0,0.0
2876,0.0,1.0,0.0,0.0
2877,0.808,0.192,0.0,0.6369
2878,0.808,0.192,0.0,0.6369
2879,0.0,1.0,0.0,0.0
2880,0.344,0.656,0.0,0.6369
2881,0.677,0.323,0.0,0.6369
2882,0.655,0.345,0.0,0.5859
2883,0.0,1.0,0.0,0.0
2884,0.471,0.529,0.0,0.8402
2885,0.792,0.208,0.0,0.5859
2886,0.0,1.0,0.0,0.0
2887,0.247,0.753,0.0,0.3182
2888,0.259,0.741,0.0,0.4215
2889,0.583,0.417,0.0,0.6369
2890,0.898,0.102,0.0,0.8316
2891,0.344,0.656,0.0,0.8555
2892,0.0,1.0,0.0,0.0
2893,0.0,1.0,0.0,0.0
2894,0.808,0.192,0.0,0.6369
2895,0.0,0.563,0.437,-0.3252
2896,0.0,1.0,0.0,0.0
2897,0.394,0.606,0.0,0.3818
2898,0.0,0.577,0.423,-0.296
2899,1.0,0.0,0.0,0.4404
2900,0.0,1.0,0.0,0.0
2901,0.0,1.0,0.0,0.0
2902,0.416,0.584,0.0,0.7506
2903,0.286,0.714,0.0,0.4215
2904,0.492,0.508,0.0,0.4404
2905,0.737,0.263,0.0,0.4215
2906,0.0,1.0,0.0,0.0
2907,0.0,1.0,0.0,0.0
2908,0.0,0.895,0.105,-0.4019
2909,0.808,0.192,0.0,0.8555
2910,0.808,0.192,0.0,0.9274
2911,0.0,1.0,0.0,0.0
2912,0.375,0.625,0.0,0.802
2913,0.0,0.4,0.6,-0.128
2914,1.0,0.0,0.0,0.9055
2915,0.808,0.192,0.0,0.9274
2916,0.0,1.0,0.0,0.0
2917,0.351,0.649,0.0,0.4019
2918,0.0,1.0,0.0,0.0
2919,0.0,1.0,0.0,0.0
2920,0.492,0.508,0.0,0.4404
2921,0.0,1.0,0.0,0.0
2922,0.375,0.625,0.0,0.6369
2923,0.583,0.417,0.0,0.6369
2924,0.0,1.0,0.0,0.0
2925,0.0,1.0,0.0,0.0
2926,0.123,0.526,0.351,-0.7003
2927,0.0,1.0,0.0,0.0
2928,0.0,0.556,0.444,-0.34
2929,0.0,1.0,0.0,0.0
2930,0.0,1.0,0.0,0.0
2931,0.367,0.633,0.0,0.4404
2932,0.592,0.408,0.0,0.4404
2933,0.583,0.417,0.0,0.6369
2934,0.744,0.256,0.0,0.4404
2935,0.808,0.192,0.0,0.6369
2936,0.315,0.685,0.0,0.3182
2937,0.0,1.0,0.0,0.0
2938,0.0,1.0,0.0,0.0
2939,0.775,0.225,0.0,0.9849
2940,0.764,0.236,0.0,0.9705
2941,0.838,0.162,0.0,0.9669
2942,0.476,0.524,0.0,0.9386
2943,0.0,1.0,0.0,0.0
2944,0.0,1.0,0.0,0.0
2945,0.0,1.0,0.0,0.0
2946,0.0,1.0,0.0,0.0
2947,0.553,0.132,0.316,0.4215
2948,0.0,1.0,0.0,0.0
2949,0.157,0.843,0.0,0.7297
2950,0.0,1.0,0.0,0.0
2951,0.0,1.0,0.0,0.0
2952,0.0,1.0,0.0,0.0
2953,0.6,0.4,0.0,0.4588
2954,0.912,0.088,0.0,0.9669
2955,0.943,0.057,0.0,0.9474
2956,0.879,0.121,0.0,0.9386
2957,0.943,0.057,0.0,0.9474
2958,0.912,0.088,0.0,0.9669
2959,0.844,0.156,0.0,0.6597
2960,0.677,0.323,0.0,0.6369
2961,1.0,0.0,0.0,0.2263
2962,0.512,0.488,0.0,0.6369
2963,0.0,1.0,0.0,0.0
2964,0.0,0.476,0.524,-0.296
2965,0.677,0.323,0.0,0.8555
2966,0.744,0.256,0.0,0.4404
2967,0.744,0.256,0.0,0.4404
2968,0.808,0.192,0.0,0.6369
2969,0.744,0.256,0.0,0.4404
2970,1.0,0.0,0.0,0.6369
2971,1.0,0.0,0.0,0.6369
2972,0.429,0.571,0.0,0.4588
2973,0.0,1.0,0.0,0.0
2974,0.0,1.0,0.0,0.0
2975,0.0,1.0,0.0,0.0
2976,0.0,0.937,0.063,-0.2732
2977,0.721,0.279,0.0,0.9669
2978,0.78,0.22,0.0,0.9773
2979,0.0,1.0,0.0,0.0
2980,0.0,1.0,0.0,0.0
2981,0.0,1.0,0.0,0.0
2982,0.373,0.441,0.186,0.7003
2983,0.0,1.0,0.0,0.0
2984,0.0,1.0,0.0,0.0
2985,0.0,1.0,0.0,0.0
2986,0.0,1.0,0.0,0.0
2987,0.0,1.0,0.0,0.0
2988,0.0,1.0,0.0,0.0
2989,0.0,1.0,0.0,0.0
2990,0.737,0.263,0.0,0.4215
2991,0.273,0.727,0.0,0.4588
2992,0.66,0.243,0.097,0.983
2993,0.375,0.625,0.0,0.6369
2994,0.744,0.256,0.0,0.4404
2995,0.708,0.292,0.0,0.9386
2996,0.0,1.0,0.0,0.0
2997,0.828,0.172,0.0,0.5859
2998,0.0,1.0,0.0,0.0
2999,0.837,0.163,0.0,0.8822
3000,0.643,0.357,0.0,0.9274
3001,0.0,1.0,0.0,0.0
3002,0.0,1.0,0.0,0.0
3003,0.0,1.0,0.0,0.0
3004,0.0,1.0,0.0,0.0
3005,0.0,1.0,0.0,0.0
3006,0.0,1.0,0.0,0.0
3007,0.808,0.192,0.0,0.6369
3008,0.0,1.0,0.0,0.0
3009,0.583,0.417,0.0,0.6369
3010,0.677,0.323,0.0,0.6369
3011,0.694,0.306,0.0,0.6739
3012,0.0,1.0,0.0,0.0
3013,0.187,0.813,0.0,0.3182
3014,0.365,0.635,0.0,0.9607
3015,0.0,1.0,0.0,0.0
3016,0.0,1.0,0.0,0.0
3017,0.0,1.0,0.0,0.0
3018,0.0,1.0,0.0,0.0
3019,0.375,0.625,0.0,0.6369
3020,0.302,0.698,0.0,0.0772
3021,0.0,1.0,0.0,0.0
3022,0.0,1.0,0.0,0.0
3023,0.0,1.0,0.0,0.0
3024,0.0,1.0,0.0,0.0
3025,0.0,1.0,0.0,0.0
3026,0.674,0.326,0.0,0.9623
3027,0.0,1.0,0.0,0.0
3028,0.808,0.192,0.0,0.6369
3029,0.808,0.192,0.0,0.6369
3030,0.966,0.034,0.0,0.9813
3031,0.892,0.108,0.0,0.9773
3032,0.0,1.0,0.0,0.0
3033,1.0,0.0,0.0,0.9545
3034,0.0,1.0,0.0,0.0
3035,0.191,0.809,0.0,0.3818
3036,0.223,0.777,0.0,0.3182
3037,0.0,1.0,0.0,0.0
3038,0.512,0.488,0.0,0.6369
3039,0.775,0.225,0.0,0.9669
3040,1.0,0.0,0.0,0.988
3041,0.0,1.0,0.0,0.0
3042,0.808,0.192,0.0,0.6369
3043,0.394,0.606,0.0,0.3818
3044,0.0,0.0,0.0,0.0
3045,0.0,1.0,0.0,0.0
3046,0.583,0.417,0.0,0.6369
3047,0.0,1.0,0.0,0.0
3048,1.0,0.0,0.0,0.7964
3049,0.0,1.0,0.0,0.0
3050,0.0,1.0,0.0,0.0
3051,0.0,1.0,0.0,0.0
3052,0.0,1.0,0.0,0.0
3053,0.0,1.0,0.0,0.0
3054,0.643,0.357,0.0,0.2023
3055,0.0,1.0,0.0,0.0
3056,0.0,1.0,0.0,0.0
3057,0.412,0.588,0.0,0.6369
3058,0.892,0.108,0.0,0.9773
3059,0.0,1.0,0.0,0.0
3060,1.0,0.0,0.0,0.6369
3061,0.0,1.0,0.0,0.0
3062,0.0,0.738,0.262,-0.357
3063,0.677,0.323,0.0,0.6369
3064,0.598,0.215,0.187,0.9751
3065,0.737,0.263,0.0,0.4215
3066,0.457,0.543,0.0,0.6369
3067,0.0,1.0,0.0,0.0
3068,0.154,0.846,0.0,0.636
3069,0.412,0.588,0.0,0.6369
3070,0.0,1.0,0.0,0.0
3071,0.15,0.85,0.0,0.7184
3072,0.0,1.0,0.0,0.0
3073,0.583,0.417,0.0,0.6369
3074,0.512,0.488,0.0,0.6369
3075,0.512,0.488,0.0,0.6369
3076,0.0,1.0,0.0,0.0
3077,0.912,0.088,0.0,0.9669
3078,0.0,1.0,0.0,0.0
3079,0.677,0.323,0.0,0.6369
3080,1.0,0.0,0.0,0.6249
3081,0.492,0.508,0.0,0.4404
3082,0.0,1.0,0.0,0.0
3083,0.737,0.263,0.0,0.4215
3084,0.0,1.0,0.0,0.0
3085,0.0,1.0,0.0,0.0
3086,0.887,0.113,0.0,0.9908
3087,0.796,0.204,0.0,0.5994
3088,0.122,0.878,0.0,0.168
3089,1.0,0.0,0.0,0.9545
3090,0.0,1.0,0.0,0.0
3091,0.808,0.192,0.0,0.6369
3092,0.808,0.192,0.0,0.6369
3093,0.744,0.256,0.0,0.4404
3094,0.808,0.192,0.0,0.6369
3095,1.0,0.0,0.0,0.9648
3096,0.862,0.138,0.0,0.9625
3097,1.0,0.0,0.0,0.9545
3098,0.808,0.192,0.0,0.6369
3099,0.0,1.0,0.0,0.0
3100,0.808,0.192,0.0,0.6369
3101,0.0,1.0,0.0,0.0
3102,0.344,0.656,0.0,0.6369
3103,0.455,0.545,0.0,0.3612
3104,0.0,1.0,0.0,0.0
3105,1.0,0.0,0.0,0.5859
3106,0.0,1.0,0.0,0.0
3107,0.191,0.809,0.0,0.3818
3108,0.0,1.0,0.0,0.0
3109,0.661,0.339,0.0,0.5994
3110,0.0,1.0,0.0,0.0
3111,0.0,1.0,0.0,0.0
3112,0.0,1.0,0.0,0.0
3113,0.0,1.0,0.0,0.0
3114,0.0,1.0,0.0,0.0
3115,0.0,1.0,0.0,0.0
3116,0.677,0.323,0.0,0.6369
3117,0.0,1.0,0.0,0.0
3118,0.0,1.0,0.0,0.0
3119,0.291,0.709,0.0,0.9432
3120,0.0,1.0,0.0,0.0
3121,0.0,1.0,0.0,0.0
3122,0.457,0.543,0.0,0.6369
3123,0.593,0.407,0.0,0.8074
3124,0.0,1.0,0.0,0.0
3125,0.0,1.0,0.0,0.0
3126,0.0,1.0,0.0,0.0
3127,0.0,1.0,0.0,0.0
3128,0.869,0.131,0.0,0.7668
3129,0.323,0.385,0.292,0.1045
3130,0.08,0.92,0.0,0.25
3131,0.0,1.0,0.0,0.0
3132,0.0,1.0,0.0,0.0
3133,0.437,0.345,0.218,0.891
3134,0.0,1.0,0.0,0.0
3135,0.808,0.192,0.0,0.6369
3136,0.808,0.192,0.0,0.6369
3137,0.808,0.192,0.0,0.6369
3138,0.808,0.192,0.0,0.6369
3139,0.512,0.488,0.0,0.6369
3140,0.592,0.408,0.0,0.4404
3141,0.412,0.588,0.0,0.6369
3142,0.808,0.192,0.0,0.6369
3143,0.512,0.488,0.0,0.6369
3144,0.808,0.192,0.0,0.6369
3145,0.272,0.728,0.0,0.7964
3146,0.677,0.323,0.0,0.6369
3147,0.293,0.707,0.0,0.7003
3148,0.0,1.0,0.0,0.0
3149,0.27,0.73,0.0,0.5719
3150,0.0,1.0,0.0,0.0
3151,0.714,0.286,0.0,0.3612
3152,0.441,0.462,0.097,0.9371
3153,0.44,0.44,0.119,0.9042
3154,0.238,0.762,0.0,0.3612
3155,0.838,0.162,0.0,0.9669
3156,0.943,0.057,0.0,0.9474
3157,0.808,0.192,0.0,0.6369
3158,0.808,0.192,0.0,0.6369
3159,0.808,0.192,0.0,0.6369
3160,0.344,0.656,0.0,0.6369
3161,0.0,1.0,0.0,0.0
3162,0.0,1.0,0.0,0.0
3163,0.516,0.484,0.0,0.4939
3164,0.0,1.0,0.0,0.0
3165,0.0,1.0,0.0,0.0
3166,0.0,0.0,0.0,0.0
3167,0.65,0.35,0.0,0.8143
3168,0.0,1.0,0.0,0.0
3169,0.0,1.0,0.0,0.0
3170,0.0,1.0,0.0,0.0
3171,0.0,1.0,0.0,0.0
3172,0.364,0.455,0.182,0.891
3173,0.512,0.488,0.0,0.6369
3174,0.808,0.192,0.0,0.6369
3175,0.0,1.0,0.0,0.0
3176,0.375,0.625,0.0,0.4588
3177,0.756,0.244,0.0,0.4754
3178,0.912,0.088,0.0,0.9669
3179,0.0,1.0,0.0,0.0
3180,0.529,0.471,0.0,0.8402
3181,0.0,1.0,0.0,0.0
3182,0.0,1.0,0.0,0.0
3183,0.0,0.577,0.423,-0.296
3184,0.0,1.0,0.0,0.0
3185,0.0,1.0,0.0,0.0
3186,0.0,1.0,0.0,0.0
3187,0.247,0.753,0.0,0.3182
3188,0.0,1.0,0.0,0.0
3189,0.339,0.491,0.17,0.7003
3190,0.0,1.0,0.0,0.0
3191,0.0,1.0,0.0,0.0
3192,0.0,1.0,0.0,0.0
3193,0.2,0.8,0.0,0.3612
3194,0.583,0.417,0.0,0.6369
3195,0.0,1.0,0.0,0.0
3196,0.0,1.0,0.0,0.0
3197,0.0,0.476,0.524,-0.296
3198,0.0,1.0,0.0,0.0
3199,0.244,0.756,0.0,0.6369
3200,0.0,1.0,0.0,0.0
3201,0.412,0.588,0.0,0.6369
3202,0.583,0.417,0.0,0.6369
3203,0.583,0.417,0.0,0.6369
3204,0.808,0.192,0.0,0.6369
3205,0.808,0.192,0.0,0.6369
3206,0.808,0.192,0.0,0.6369
3207,0.808,0.192,0.0,0.6369
3208,0.792,0.208,0.0,0.5859
3209,0.808,0.192,0.0,0.6369
3210,0.0,1.0,0.0,0.0
3211,0.0,1.0,0.0,0.0
3212,0.943,0.057,0.0,0.9474
3213,0.0,1.0,0.0,0.0
3214,0.384,0.616,0.0,0.7964
3215,0.672,0.328,0.0,0.624
3216,0.0,1.0,0.0,0.0
3217,0.0,1.0,0.0,0.0
3218,0.0,1.0,0.0,0.0
3219,0.0,1.0,0.0,0.0
3220,0.577,0.423,0.0,0.6249
3221,0.0,1.0,0.0,0.0
3222,0.808,0.192,0.0,0.6369
3223,0.512,0.488,0.0,0.6369
3224,0.512,0.488,0.0,0.6369
3225,0.434,0.566,0.0,0.3182
3226,0.0,1.0,0.0,0.0
3227,0.721,0.279,0.0,0.9669
3228,0.501,0.426,0.073,0.9333
3229,0.457,0.543,0.0,0.6369
3230,0.412,0.588,0.0,0.6369
3231,0.231,0.769,0.0,0.6369
3232,0.0,0.784,0.216,-0.296
3233,0.677,0.323,0.0,0.6369
3234,0.0,0.577,0.423,-0.296
3235,0.77,0.23,0.0,0.876
3236,0.0,1.0,0.0,0.0
3237,0.487,0.513,0.0,0.8225
3238,0.512,0.488,0.0,0.6369
3239,0.632,0.306,0.061,0.9731
3240,0.375,0.625,0.0,0.6369
3241,0.438,0.562,0.0,0.5994
3242,0.0,1.0,0.0,0.0
3243,0.381,0.619,0.0,0.7316
3244,0.269,0.609,0.122,0.4404
3245,0.0,1.0,0.0,0.0
3246,0.512,0.488,0.0,0.6369
3247,0.0,1.0,0.0,0.0
3248,0.0,1.0,0.0,0.0
3249,0.0,1.0,0.0,0.0
3250,0.0,1.0,0.0,0.0
3251,0.137,0.863,0.0,0.516
3252,0.787,0.213,0.0,0.5719
3253,0.838,0.162,0.0,0.9669
3254,0.931,0.069,0.0,0.9794
3255,0.0,0.645,0.355,-0.296
3256,0.912,0.088,0.0,0.9849
3257,0.0,1.0,0.0,0.0
3258,1.0,0.0,0.0,0.9545
3259,0.0,1.0,0.0,0.0
3260,0.717,0.283,0.0,0.9918
3261,0.115,0.706,0.178,-0.1779
3262,0.0,1.0,0.0,0.0
3263,0.0,1.0,0.0,0.0
3264,1.0,0.0,0.0,0.6369
3265,0.677,0.323,0.0,0.6369
3266,0.583,0.417,0.0,0.6369
3267,0.583,0.417,0.0,0.6369
3268,0.808,0.192,0.0,0.6369
3269,0.808,0.192,0.0,0.6369
3270,0.0,1.0,0.0,0.0
3271,0.0,1.0,0.0,0.0
3272,0.135,0.655,0.21,-0.1779
3273,0.0,1.0,0.0,0.0
3274,0.0,1.0,0.0,0.0
3275,0.161,0.839,0.0,0.3182
3276,0.0,1.0,0.0,0.0
3277,0.0,1.0,0.0,0.0
3278,0.121,0.879,0.0,0.0258
3279,0.0,1.0,0.0,0.0
3280,0.808,0.192,0.0,0.6369
3281,0.0,1.0,0.0,0.0
3282,0.737,0.263,0.0,0.4215
3283,0.041,0.945,0.014,0.4767
3284,0.0,1.0,0.0,0.0
3285,0.0,1.0,0.0,0.0
3286,0.0,1.0,0.0,0.0
3287,0.0,1.0,0.0,0.0
3288,1.0,0.0,0.0,0.9545
3289,0.879,0.121,0.0,0.9386
3290,0.0,1.0,0.0,0.0
3291,1.0,0.0,0.0,0.4404
3292,0.277,0.723,0.0,0.3182
3293,0.615,0.325,0.06,0.9727
3294,0.631,0.307,0.061,0.9727
3295,0.0,1.0,0.0,0.0
3296,0.57,0.363,0.067,0.9586
3297,0.472,0.393,0.135,0.7906
3298,0.0,1.0,0.0,0.0
3299,0.0,1.0,0.0,0.0
3300,0.244,0.756,0.0,0.4404
3301,0.0,1.0,0.0,0.0
3302,0.762,0.238,0.0,0.4927
3303,0.0,1.0,0.0,0.0
3304,0.0,1.0,0.0,0.0
3305,0.0,1.0,0.0,0.0
3306,0.0,1.0,0.0,0.0
3307,0.0,1.0,0.0,0.0
3308,0.0,1.0,0.0,0.0
3309,0.0,1.0,0.0,0.0
3310,0.116,0.884,0.0,0.6369
